43489	71761	2
43490	33344,25610,33344	14,2,14
43495	46623,47509,46623	2,14,2
43497	15669	2
43502	32227	2
73463	68727	14
43504	6761,78003,6761	14,2,14
5813	8728	2
43506	24513	2
36814	29223	2
43509	6877	2
43510	10360,20996,10360	14,2,14
43512	36866	2
43513	68732,68727,68732	2,14,2
43516	9479,22971	23,23
43517	65098	2
43518	34780,18227,47942,56157,59317	23,23,23,23,23
43520	79116	2
43521	77753,5269,75102,77753,5269	2,0,14,2,0
43523	55482,19849,15174	23,23,23
19057	7216	2
43529	71173,25247,24501,55941,53759	23,23,23,23,23
43530	15991	14
43532	3417	2
6400	75771	2
43542	36885	2
72793	76893	2
43544	32383,9770,32383	2,14,2
43546	1932,24390	23,23
43547	47509	14
72794	55245	2
76232	25665	2
43553	287	23
43554	19997	2
43556	56824,73577,21065,32302,3225,30188,25627,184,38308	23,23,23,23,23,23,23,23,23
43558	21392,39721,70397,21392,39721	2,2,14,2,2
43560	68159,27095,68159	14,2,14
43561	58914	2
43563	61533,68727,61533	2,14,2
43564	13555,24182,10496	23,23,23
43565	57803	14
43567	12935,68180	7,14
43568	75882,54434,74862,75882,54434	14,2,7,14,2
43569	19725	2
43572	20289	2
43573	52985,49208,52985	2,14,2
43575	22582	2
43577	12397,44611,12397	2,14,2
7263	12085	2
43580	7815,44033,74921,27863,29469,56823,9848,26445,15703,32730	23,23,23,23,23,23,23,23,23,23
43581	19339,8818,61427,6973,68426,59254,25799,78737	23,23,23,23,23,23,23,23
43583	46464,64192	23,23
43584	49632,11406	14,7
43585	55519	2
3113	2733,66285	7,2
43587	75732	2
43589	70390	2
43590	50207	23
43591	24143	2
43593	63577	2
43595	35199,14127,67066	23,23,23
43596	48168	2
43601	61590	2
43602	76018,79010,39669,76018,79010	2,14,0,2,14
43603	7134	23
43604	43023	2
43606	47202	2
43607	52877	2
43608	53781,22096,62915,48067,3877,204,47246,79012,65182,66642	23,23,23,23,23,23,23,23,23,23
43610	34474	14
43611	76880,53008,15227	23,23,23
43614	30640,36969	23,23
43616	4907	2
43617	33366	2
43619	63742,11846,29928,17094,68986,42356	23,23,23,23,23,23
43620	56072,49506,56072	2,14,2
71868	46916	2
43625	78205	2
43626	8478,34792,8478	14,2,14
40039	18720	14
43629	51165	2
43630	41046,59926	23,23
43633	17189,78510,11552,21935,10674,13336,46792	23,23,23,23,23,23,23
43638	7994	2
43639	72326	14
43640	29441	2
43643	36959,33945,69649	23,23,23
43644	3417	2
43645	23521	23
43646	5518,627,14699,73333,15312	23,23,23,23,23
43647	50646	14
43653	43688	2
43654	4462	2
43655	73301	23
43656	73091,12413,60423,37584,51398,26316	23,23,23,23,23,23
43657	60116	2
43658	40267,31187	7,14
43659	21327,70978,1195	23,23,23
43663	6118	2
43665	22863,2942,17697,70048	23,23,23,23
43669	72262,44652,72262	2,14,2
43670	9561	2
43673	630,49737,630	2,14,2
43674	53572,64998,73350,70112,28302,63054,61096,51177	23,23,23,23,23,23,23,23
72815	19263	2
43677	42243	2
43679	29506	2
43681	53668,57734,70193,53668,57734	0,2,2,0,2
43682	5001	2
43683	48628,20218,35900,37076,7469	23,23,23,23,23
43686	35391	23
43687	61362,64626,21513,11965,61745,53492,41378,32485	23,23,23,23,23,23,23,23
43688	49578,41309,47337,13649,27205	23,23,23,23,23
43689	60432	2
11202	54686	2
7282	14147,48024	14,7
43696	37850	2
7274	21235	2
43700	53981	2
43702	5141	2
43704	73256,60811,73256	14,2,14
43705	48167	2
43706	24888	2
43707	27157	2
43709	55145	14
43710	72561,31428,28479,72561,31428	14,7,2,14,7
43711	67283	2
43712	26608,42911	23,23
43713	68358,27791,60774,47284,38423,46620,54969,10386	23,23,23,23,23,23,23,23
43714	14474	2
43715	37886	2
43716	33153,35781,27913,78803	23,23,23,23
43717	28149	2
43718	30906	2
43721	30131,61498,55063,30131,61498	0,14,2,0,14
43723	76234,14503,76234	2,14,2
43724	58655	2
43725	77659	14
43726	7216	2
43729	2863	2
43730	78418	2
1456	32321	2
43732	29924	2
43737	46456	2
43738	12200,23921	23,23
43740	40601,3685,40601	14,2,14
43742	22658	23
7291	60179	2
43748	79067	2
43750	24316	14
43751	70821	2
43752	47062	2
43755	52501,62241,52501	2,14,2
43756	53189,18592	2,0
43757	55766	2
43759	11948,450,72360,64507,58782	23,23,23,23,23
43760	35923	2
43762	5104,37899,77446	23,23,23
43763	2109,27560,2109	2,7,2
72830	59157	2
43766	9339	2
43768	33608	2
43770	48470,41174,66911,24303,58974,48878,47190,46800,65364	23,23,23,23,23,23,23,23,23
70501	27560	7
43772	6867	2
33025	32291,10041	23,23
61909	3959,12474,54354	23,23,23
43776	300	14
43777	76199,40580,47826,39514,17154,44859	23,23,23,23,23,23
43780	57599,24026,57599	2,14,2
43782	76030	2
43785	49737,9403,49737	14,2,14
43788	66564	14
43789	24895,27560	2,7
43793	77871,59743	23,23
43796	49208	14
43798	8478,74524,8478	14,2,14
43801	39554,46462,20258,63674,17415,14612,7643,33320	23,23,23,23,23,23,23,23
43803	54033,65435,54033	14,2,14
43805	10360,19907,31428,10360,19907	14,2,7,14,2
43806	51655,30572,55556,3574	23,23,23,23
43808	6549	2
47893	24377	2
43810	58022	2
43811	51450	2
43812	3576	23
7302	65273,33344,65273	2,14,2
43817	52692	14
43820	38321,66875,38321	14,2,14
43824	22873,57739,22873	2,14,2
43825	259	2
43826	62572	2
43827	40157	2
43829	42232	2
43830	44361	2
43831	51900	23
43834	32394	14
43836	17376,10002	2,14
43837	6020	2
43838	51111,33825,51111	14,2,14
43839	9059	2
43842	62709	2
43843	20041	23
43844	30926	14
43845	35853	2
67505	57541	2
77839	74552	14
43849	30418	23
43850	67808,33344,67808	2,14,2
43851	73447	2
43853	7965	2
43855	58321,64043,58321	14,2,14
43857	32715,57436	2,0
43858	59583	2
43861	21990	14
73469	14967	2
43863	66482	2
43865	48167	2
43867	40420	2
43868	68727,50084,68727	14,2,14
43869	11030	2
43870	10153,2733,10153	2,7,2
43871	24379	23
12372	4335	2
43875	10718	2
43878	26778,3816,32394,26778,3816	0,2,14,0,2
18919	61949	14
43880	63376	2
43882	76436	2
43883	32931	2
43884	45988	2
43885	46316	2
43887	47509	14
43888	77327,4937	14,2
43889	54060	2
33403	753	2
43898	21990	14
43899	46026	2
43900	65435	2
43901	42914	2
12373	34654	2
2038	78664	2
43904	66007	14
43905	58967	2
43906	56884	2
43908	48223,54514,48223	2,2,2
43909	73379	2
43911	28671	2
43913	27560,70417,24143,18280	7,14,2,0
43914	74440,61066,74440	14,2,14
43915	13725,20191,28737,37953,68036,78723,57678	23,23,23,23,23,23,23
43916	55795	2
43918	46916,49208,40267,46916,49208	2,14,7,2,14
43920	22654,195,41702,74825,5845,62750,37450	23,23,23,23,23,23,23
43921	19728	2
43922	76814,21872,76814	2,14,2
43924	77173	2
43925	19610	14
43926	29164,62628,65589,39611	23,23,23,23
43927	3098	14
43928	4149,66512,44272	23,23,23
43930	28914	2
43934	66851,10685,64791,608,73089	23,23,23,23,23
43941	68827	2
43942	50661	2
43943	48914	2
43945	53718,47509,53718	2,14,2
43946	22328	23
43947	62832	2
43948	37875	2
43950	28914,53498,28914	2,14,2
43951	35858,68953,35858	14,2,14
43954	60430	14
72862	62983	2
43958	71241	2
43959	68755	2
43960	4335	2
43961	6975	2
72863	24301	23
43965	75708	2
43966	44855	2
43967	33569	2
43970	34150,8918,3448,12602,38390,73172,36638,57712,49706,13514	23,23,23,23,23,23,23,23,23,23
43971	32325	2
43974	29435	2
43976	12936,13172,12936	14,2,14
43979	23532,31854,74444,4699,57446,29207	23,23,23,23,23,23
43980	57156	2
72866	37105	14
43983	47620,408,15784,21240,74348,69875	23,23,23,23,23,23
43984	66311,38379,9399,41029,70663,41007	23,23,23,23,23,23
43985	45001	2
921	61730	2
43987	31428,49785,47426,31428,49785	7,2,14,7,2
43988	42065	2
43990	61779	2
43994	46937,7186,22340,17497,30684,73414,38870	23,23,23,23,23,23,23
43995	68171,66408,68171	2,14,2
43996	26407,5814,26407	2,0,2
7333	6877	2
44000	59910	2
1465	8558	2
44004	56705	2
44005	48663,59779,48663	14,2,14
44006	24132,56184,38024,45021,39230,44828,26385,20636	23,23,23,23,23,23,23,23
44009	66236	2
44011	72783	2
44012	35869	2
44013	54253	14
44014	9718	23
72872	36770,2733	2,7
44018	58272,43953,19465,40261	23,23,23,23
44019	46915	2
44021	50326,32394,50326	2,14,2
44024	48601	2
44027	44611	14
44030	71881	2
44031	53058,566,395,7727,78112	23,23,23,23,23
44032	54060	2
44034	51701	23
44035	53169	2
44039	592,33429,52453	14,2,2
44040	38416	2
44042	30072,62443,73518,44216	23,23,23,23
44044	20751	2
44045	66083	2
44047	24790,77973,8681,75110,5974,4433,31446,72587	23,23,23,23,23,23,23,23
44050	22397,58584,10475,37534,21091,15950	23,23,23,23,23,23
44052	27510,32227,27510	14,2,14
72878	66658,55145,66658	2,14,2
44054	53245,55145,53245	2,14,2
44055	73156	2
44056	68851,10045,68851	14,2,14
18925	21168	2
44060	79010,57098,79010	14,2,14
44061	28213	23
44064	49625	2
44066	38969,45745,38969	14,2,14
72881	59139	2
44072	72139	2
44073	1354,19749,53132,33488,53655,42376,26123,49283,55819	23,23,23,23,23,23,23,23,23
44074	33725,34136,33725	2,14,2
44076	26651	2
44077	42836,31428	2,7
44079	34550,2733,34550	2,7,2
44082	26527	2
7347	12870	2
44084	31003	2
44085	22233,18943,33157,53647,57935,799,13518,29943,17719	23,23,23,23,23,23,23,23,23
64015	404	14
44090	54112	2
44091	66463	2
44092	78565	2
61962	25483	14
44094	56141	23
44095	72920	2
44097	58122	2
73382	5693	2
44099	54271,36997,54271	14,2,14
44100	47653,6583,47653	2,2,2
7350	45718	2
730	10360	14
44108	7238	2
44110	39182,67186,24551,39182,67186	14,0,2,14,0
44111	4563,36813,4563	14,2,14
44112	6876,23739,57985,24242,24554,40962	23,23,23,23,23,23
44113	21143,58318	7,2
44114	33382,67808,33382	14,2,14
44115	15991	14
78794	53772	2
44117	72783	2
44118	15840,67914,15840	2,14,2
44119	27822,34978,27822	2,14,2
44123	64988,71400,58181,61635,1773,51302,8776,51782,67001,18728	23,23,23,23,23,23,23,23,23,23
72890	70193	2
44126	35347	2
44128	29551	2
44129	6877	2
44131	15186,74862,32334,15186,74862	14,7,2,14,7
44133	23318,19946,23318	14,2,14
44134	26406,77962,26406	14,2,14
44135	65223	2
44138	72419,9345	23,23
44139	17975	2
44140	78533	2
44141	74830	2
44142	17450	2
72893	28519	2
3652	67749	2
44145	52804	2
44146	68727,77753,68727	14,2,14
44147	50043,69310,50043	2,14,2
44148	36105	2
44151	54033,52271,54033	14,2,14
44152	77261,2005,29543	23,23,23
44155	68953	2
44156	64936	2
44161	10807	2
44162	59171,67426	23,23
44163	11411	2
44165	10991	2
44167	70621,890	14,2
44169	48024,78608,74036,48024,78608	7,14,2,7,14
24348	7665	2
44173	773	2
44174	20479	2
44175	13109,33521,13109	14,2,14
44177	4563	14
44178	50661,15991,27560,50661,15991	2,14,7,2,14
44179	31428,64080	7,2
44180	10485,25378,10485	2,7,2
44181	42445,43219	0,2
44183	69731,23375,20036	23,23,23
16747	13142	14
44188	49094,60997,29801,612	23,23,23,23
44190	55407	14
44191	48299	2
44193	36866	2
44194	77509	2
61979	72702	2
5836	58240	2
44198	8540	2
44200	27100	2
44202	20098,25610,59377,20098,25610	0,2,14,0,2
74927	66665	2
44204	20208,59064,20208	2,14,2
44206	35840	2
44207	57090	2
44208	22585	2
72904	10862	2
44210	6143,15118,6143	2,14,2
1472	74294	23
44215	62864	0
44216	44042,2733	2,7
44218	43934	2
44222	14503,59709	14,0
44223	7079	2
44224	2606,3503	23,23
44226	72679,7605,14480,8811	23,23,23,23
44229	44309,53333,44309	14,2,14
44230	77929,48424,77929	14,2,14
7372	44650	2
72422	57966	2
44241	23135	2
44243	27560,57598	7,2
44244	51938	2
44245	70387	2
44247	47066	2
44249	41348	14
44250	57127	2
44252	67914,68173,67914	14,2,14
44253	74440,9380,74440	14,2,14
44254	46771	2
44257	43590	2
44259	55824	2
44260	69392,59199,50724,14223,11080	23,23,23,23,23
44261	47109	2
44262	25483	14
72913	60562	2
44264	60430,38005	14,2
44265	11291,27560	2,7
44266	32891	2
27661	65131	2
44269	16930	2
44273	57274,79016,33709,69552,46475,50069,31691	23,23,23,23,23,23,23
44274	77895,42,77895	14,2,14
44275	8987,36932	23,23
44276	1106	2
44277	30364,4682	2,2
44278	10807	2
72916	46316	2
44286	65619,57382,65619	14,2,14
44287	38416	2
44289	64508,33040	23,23
44291	4302,12267,42136,2231,1830,16655,5827	23,23,23,23,23,23,23
44292	68564,72262,68564	2,2,2
44293	32918,53665,32918	2,14,2
44295	50665	2
44296	71258	2
7383	60159	14
69125	49632	14
44301	26394,33055,27560,26394,33055	14,2,7,14,2
1475	53791,26190,53791	2,14,2
44306	67068	14
44308	9403,78280,9403	2,14,2
72921	40661	2
44312	68727	14
44314	11017,38416,11017	14,2,14
44317	78882,58156,73843,78882,58156	14,0,2,14,0
44321	54807,64375	2,0
44322	12961	2
44324	32334	2
44325	28914	2
44326	34167	2
44327	4907	2
7388	1686,69739,1686	2,14,2
44331	36269	2
44334	66481	2
44335	75285	23
44336	24888	2
44342	21565,69327,9970,12633,60730	23,23,23,23,23
44343	9567	23
44345	12823,74440,32880,12823,74440	2,14,0,2,14
40159	73804	2
44350	38510,51338,71472,51756,76915,57742,20181,30514,18658	23,23,23,23,23,23,23,23,23
44351	7442	23
7392	6503	2
44354	59123,6862,29402,56665,50214,75652,21208,58793,45067,3086	23,23,23,23,23,23,23,23,23,23
44356	3668	2
44357	47509	14
44358	60258,30127,4476,34391,33821,37727	23,23,23,23,23,23
7393	64470	2
44360	6818,49084,55188,24473,33274,37014	23,23,23,23,23,23
44361	43830,57195,30392	23,23,23
44364	31281	14
44365	25146,47582	23,23
44366	66712	2
75801	71562	14
44370	22502,52611,41485	23,23,23
44371	37029	2
44373	62950	2
44374	75189,25761,69267,10802,17405	23,23,23,23,23
72932	77097,56282,58816,4608,63095,25427,50386,5139,66425,45097	23,23,23,23,23,23,23,23,23,23
44379	21862	2
7715	12489	2
44382	52804	2
44384	13353	2
44385	47426,18091,47426	14,2,14
44389	11573	2
44390	41200,53383,41682,8936,1389,35059	23,23,23,23,23,23
44391	24749,31003,24749	14,2,14
44392	12218,49501,7389,42049,27540	23,23,23,23,23
44395	9013	2
44396	12303,20405,10724,61420	23,23,23,23
44399	57788	2
44400	70621,60283,70621	14,2,14
44401	45988	2
44407	9561	2
44408	9874	14
44409	40070	2
44415	42151	2
44416	69203	2
44418	52452	2
72939	45745	2
44420	14113	23
44422	50398,46729,49731	23,23,23
44424	14162,38416,14162	14,2,14
44426	25790,45695,27346,55417,25161,43272	23,23,23,23,23,23
44427	30364	2
44428	32931	2
44429	53290	2
44434	35097,62231,75139,50437,641,35097,62231,75139,50437	1,1,1,12,1,1,1,1,12
44436	4322	2
44438	4658	23
44439	67096	2
44440	26394	14
44443	28056,3098	2,14
3662	48600	2
44445	10548	23
44446	46307	2
44448	31439	2
44449	11614,72651,13158,11614,72651	2,14,2,2,14
44450	8308	2
44451	77393	2
44452	23001	2
44454	14720,27244,75692,47468	23,23,23,23
44456	10758,67808,10758	14,2,14
44459	54271,48665,54271	14,2,14
44461	18840	2
44463	52313,37084,728,1058,76218	23,23,23,23,23
44464	33885	2
44469	18577,55808,18577	2,14,2
44470	25221	2
74209	4810	2
44475	40267,10088	7,2
44477	34767	2
44478	5051	2
7413	23539,55765,23539	2,14,2
44480	18554,49272,18554	14,2,14
44483	20438,49262,72990	23,23,23
44485	49746	2
44486	69069	23
18337	37875	2
44488	37772	2
44489	48185,73613,47815	23,23,23
44490	7216	2
44491	34271,11566,34271	14,2,14
44492	17035	2
44493	26967,60430	0,14
44494	53306,37808,15984,61981,9140	23,23,23,23,23
44495	62697,51575,67072,40551,14755,22600,41291,11672	23,23,23,23,23,23,23,23
7416	67475	2
44499	41092,13568,11372	23,23,23
44500	74862,19323	7,14
44501	63326	2
44503	14813,11802,14813	2,14,2
44504	71338,59779,71338	14,2,14
44506	66572	23
44510	10293,34271,10293	2,14,2
44511	18076	2
44513	3667	23
44517	65973	2
66950	27922	2
10272	71683	2
44521	16782,26571,16782	2,14,2
44523	47454	23
44527	63157	2
44528	47384	2
44529	73698,2951,73698	2,14,2
44530	50042	2
62035	53129,70621,53129	2,14,2
44532	40267,50608,6776,40267,50608	7,14,2,7,14
44534	45931	2
44535	24116	2
44536	71246,42531,61662	23,23,23
44537	68727	14
9050	50500	2
44539	23270	2
44541	42719,55456,31428,42719,55456	2,14,7,2,14
44544	70937,16202,4524,21808	23,23,23,23
44545	47509	14
44547	27671,75312,73209,23610,8334,61655,12139	23,23,23,23,23,23,23
44548	1652	2
44550	18900	2
44551	65298	2
44555	36933,21213	23,23
44557	74129	2
44558	4370	2
44559	72651,60283,72651	14,2,14
44560	71166,11729,2514,5389,38218,16725	23,23,23,23,23,23
44563	18816,36596,47862,13206,42846,12194,31428	2,1,1,1,1,1,7
44564	20359,39200,20359	2,14,2
44566	12337	2
44567	50319,48979	23,23
44573	28914	2
66952	26305	2
7430	14356	14
44582	45616,70621,45616	2,14,2
44584	37083	2
44585	25574	23
44589	54033,27560,32078,54033,27560	14,7,2,14,7
44590	77673	2
44591	579	2
44593	69604	2
44594	60295	2
44595	3372	23
44596	72273	2
44598	39950	2
44599	4819	2
44600	12376	14
10214	45477,71937,45477	14,2,14
44602	70328,26231,70328	2,14,2
44604	74440,14665,74440	14,2,14
44605	43581	2
44606	3816	2
44607	12400	2
44608	44309,48024	14,7
44610	57451,60263,57451	2,14,2
69237	63919	2
44615	46026	2
44616	12935,31215	7,14
44617	22691	2
44618	58881	23
44619	65537,14503,65537	2,14,2
44620	69776,55145,69776	2,14,2
44621	71689	2
44623	75771	2
44624	78882,62044,78882	14,2,14
44628	78882	14
44631	64296	2
44633	52331	2
44634	39430,17979	14,2
62053	25483,55668,25483	14,2,14
44640	69041	2
7440	53242,69310,53242	2,14,2
44642	69310,34119,69310	14,2,14
44646	48168	2
44647	17087	2
44648	4512	2
44650	55113,7372,23624,39149,39103,15880	23,23,23,23,23,23
44651	40277,25483,31428,40277,25483	2,14,7,2,14
72978	19293	2
12018	26626	2
44655	70621	14
44656	73843,25483	2,14
44658	6875,72311,49840	23,23,23
44659	74567,77434,74567	14,2,14
44660	63383	2
44661	48403	23
44662	11665	2
44663	31517,63033,15860,17294,50250	23,23,23,23,23
44666	63088	2
44670	11977	2
44671	7409,31044	14,2
44673	3544	2
44674	3098	14
44676	35894	2
44677	42065	2
44678	73960	2
44679	26501,64721	14,2
44680	45377,49677,45377	14,2,14
71320	36265	2
44684	4140,66456,4140	14,2,14
44685	57379,64608,38124	23,23,23
44689	49952,59697,39353,49952,59697	2,2,14,2,2
44692	16595	2
44693	12366	2
44695	27082	2
44696	35631	2
44698	1189,21163,1189	2,2,2
44699	7544	2
44700	42925	2
44701	59555	2
44703	58122	2
44704	40759	2
44705	25610	2
44707	4572	2
44710	62859	2
44713	2373	2
18375	72464	2
44718	75633	2
44720	44663	2
44724	65692	2
44726	16415	2
44728	73698,14147,73698	2,14,2
44729	18037	2
44731	48740	2
44732	50750	2
44733	19062,42447,53309,19520,49497,9933,48695,77685,11462,45342	23,23,23,23,23,23,23,23,23,23
44734	55185,76473,798,45970,51672,75280,37767,33890	23,23,23,23,23,23,23,23
44735	34922,27510,34922	2,14,2
44736	46392	2
44738	23715	2
44741	32394,78789,32394	14,2,14
44743	40288,15141	2,14
44745	34308	2
72994	1887	2
44751	19207,11783,21397,50699,31655,44603	23,23,23,23,23,23
44752	59377,19907,59377	14,2,14
44754	33831	2
7459	19565,41713,19565	14,2,14
44760	29965,40267	14,7
44761	53178,78835,26938,46515,60903,1356	23,23,23,23,23,23
44763	7403,43200	23,11
44764	17877,72170,24621,70634	23,23,23,23
44766	28581	2
44767	13907	2
44772	71262	2
44773	32078,54370,32078	2,14,2
44775	54985	2
44777	29561	2
44778	36879,47509,36879	2,14,2
44779	78602	23
44780	3188,36516,3188	2,14,2
7464	54004	2
44794	44318,66487,34240	23,23,23
44795	48024,17461	7,14
44796	7586	23
44798	31	2
44800	52760,60917,52760	14,2,14
44803	70383	2
44805	66564	14
7468	15141	14
44811	74329,69310,74329	2,14,2
44817	53368,17193,55764,47567,272,63156,70010	23,23,23,23,23,23,23
44818	58967	2
44819	44386,26648	23,23
44821	14147,30107	14,2
44825	79111,58321,29537,79111,58321	2,14,0,2,14
44826	32875	2
44829	56750,31374	23,23
29317	66808	2
3675	9403,27805,48438,9403,27805	2,0,14,2,0
44839	11503,17244,11503	14,2,14
44840	42010	2
44841	61293	2
44843	29394	2
44844	23574,41348,23574	2,14,2
44846	32875,26228,32875	2,14,2
44847	4896,27369,4896	2,14,2
44849	72597	2
44851	15883	2
44854	58152,60374,47327,21867,26343	23,23,23,23,23
44855	69506,8453,29400,54040,50633,11091,43966,69258,43426,76612	23,23,23,23,23,23,23,23,23,23
44856	63730	2
44858	53721	2
44860	70531	2
44862	28167,69418,75421,36890,74114	23,23,23,23,23
73013	29582,57637,25769	23,23,23
44864	46489,74862,70458,46489,74862	14,7,2,14,7
44866	68271	2
29323	76018,39669,71338,76018,39669	2,0,14,2,0
44869	62751,75655	2,14
44876	76014	2
44879	6133	2
73016	64606	2
44882	54033	14
44883	75573	2
44886	40267,7965,71614,40267,7965	7,2,14,7,2
7481	59847	2
44888	33920	2
44889	33585,45377,33585	2,14,2
44892	59921,71374,32792	23,23,23
44893	41558	23
44897	58026	2
44898	15814	2
44900	22919	2
44901	56009,50031,56009	14,2,14
44902	54069,41348,54069	2,14,2
44903	58646	14
44904	9791	2
44906	15000,10487,73071	23,23,23
44908	46154,50661	14,2
44909	146	2
44910	32920,26860	23,23
44911	60780	2
44912	49746,75653,49746	2,14,2
44913	11829	14
7486	19910	2
44919	15186	14
44920	17359	23
7487	27510,70942,27510	14,2,14
44925	60985	2
44926	66113	2
44929	75732	2
44932	740,21517,740	2,2,2
44934	77753,12081,66996,48735,77753,12081,66996	12,1,1,1,12,1,1
44935	27292	23
44936	75619,69310,75619	2,14,2
44937	67513	14
66964	11653	2
44946	49003,45694,11910,15677,56175,54814	23,23,23,23,23,23
44947	74731	2
44952	16914,56273,30614,10795	23,23,23,23
44953	14367	2
44957	17858,1691,17858	2,14,2
44958	45076,54271,47300,45076,54271	2,14,0,2,14
44959	966	23
44961	33543,22917,33543	2,14,2
44962	40024	2
44963	8067,9537,15061,55551,59632,67546,74386,1487	23,23,23,23,23,23,23,23
44965	31126,4967	23,23
44967	78882,27221,78882	14,2,14
44969	39315,34050,54248,44571,19213,72045,53370	23,23,23,23,23,23,23
73031	25610	2
44972	45736	7
44973	15878	14
44974	36330	2
44975	61634	23
44983	11829	14
44984	15456	2
44985	10346,32350	2,2
44986	66702	2
44987	1377	2
44988	12778	2
44989	27657	23
44991	71116,26501,71116	2,14,2
44992	23141	2
44993	10849	2
44994	55917	2
73035	74332	2
44996	19686	2
44998	39486	2
44999	65829	2
45000	41398,22924,75848,15939,46605,65475,57904,73373,19773,57968	23,23,23,23,23,23,23,23,23,23
45004	74440,54434,49763	14,2,2
45005	7042	2
45008	47245	23
45009	27512,50501,27512	14,2,14
45010	51984	2
45011	27841	2
45012	33188	2
45017	12632,7100,54151,61310	23,23,23,23
45019	60524	2
45022	27560,49632,7396	7,14,2
51691	71410	2
45026	64843	2
45027	21035,24316,21035	2,14,2
10338	72326	14
45029	31427	2
45030	52915	2
45031	14882	23
45032	19293	2
45033	43024,48024	2,7
45034	41032	23
45035	73256,20116,73256	14,2,14
45036	39203	2
45038	33608	2
45040	53023	2
45041	12687	2
45042	23712	2
45043	15944	23
45044	10807	2
45045	57594	2
45050	18863	2
45051	23216	14
45052	72522	14
45054	15186	14
45055	53141,11503,53141	2,14,2
45056	53401	2
66968	46915,24316,46915	2,14,2
45059	13852,59843,13852	14,2,14
45060	5641	2
45061	3098,53559	14,0
45062	28815	14
45063	41109	2
45064	14147	14
40279	76600,27868	23,23
45069	45377,13348,45377	14,2,14
45070	77619	2
45072	50661	2
45073	5497	2
45076	9384,5432,59818,9962,35126,50993,44958,5674,42930	23,23,23,23,23,23,23,23,23
45078	75201	2
7513	54921	2
45081	37550	2
45082	63650	2
45084	45736,2247,12148,45736,2247	7,7,2,7,7
45085	26571	14
45086	63311	2
45090	74332	2
7515	14147,43424,14147	14,2,14
45092	56702	14
45093	11503,12388,11503	14,2,14
45094	24308	2
45095	52555,33601,5268,15505,57201	23,23,23,23,23
45096	58967	2
73052	10718	2
45102	78818	23
45105	17382,9259,6411,53000,17507,76093,15971,5993,11182,28953	23,23,23,23,23,23,23,23,23,23
45106	14420	2
45107	76526,77929	0,14
45111	30964	2
45113	49907	2
45114	46297	2
45118	7488	2
45119	6543,70849	23,23
45124	20200	14
45126	58811,68347,67406	23,23,23
45127	66685,48324,66685	2,14,2
45128	54807	2
45130	26090,27625,26090	14,2,14
45131	33659	2
45132	34206	2
45133	21801	2
45134	67391	2
45139	6952,73551,6952	7,2,7
45140	71817	2
45141	76716,41893	2,14
45146	78392	23
75700	57054	2
73061	40669	14
45152	72556,32394,72556	2,14,2
45154	58874,75034,37906,55741,27596	23,23,23,23,23
7526	62161,74779,61530,3512,65565,27918,49577,56688	23,23,23,23,23,23,23,23
45159	4655,68953,4655	2,2,2
45160	16782	2
45161	57439	2
45163	9056,3045,52075,3297	23,23,23,23
45164	32394	14
45166	1111	2
45167	19,61343,67007,16219,12544,17378	23,23,23,23,23,23
45168	41483,71456	2,14
45172	63344	14
45176	69310,41821,69310	14,2,14
45179	768	23
45180	36295,5235,39279,78235,36801,62846,34487,30137,65744	23,23,23,23,23,23,23,23,23
45181	17538	2
45183	27560,75572	7,14
45184	51402	2
45186	32227	2
45187	16822,13964,46765,26964,22530,66982,25657	23,23,23,23,23,23,23
45190	59377	14
45193	22105	23
45195	75461	2
45196	8478,78224,8478	14,2,14
45197	66637	2
73069	45745	2
72336	15476	2
45202	70477	14
45203	68953	2
72315	33429,33534,55971	2,0,14
45208	71033	2
45209	69993	2
45210	58074	2
45211	27510,18895,27510	14,2,14
45213	38433	2
45214	69194	2
45217	3164	2
45218	77548	2
45221	78264,17461,78264	2,14,2
7537	2405	14
45224	67713	2
45229	33745	23
45234	34015	2
45237	11503	14
45238	63425,65782,50298,43501,73869,50650,70120	23,23,23,23,23,23,23
45240	9600,41078,46507,75987,1890,31142	23,23,23,23,23,23
45243	27613,50441,27613	14,2,14
45248	40435,5884,17111,73812	23,23,23,23
45254	50661,24214,27560,50661,24214	2,14,7,2,14
45258	14411	2
73079	33391	2
45260	30944,46666,14856	23,23,23
45264	39908	2
45265	29881	2
45266	34015	2
45269	13852	14
45270	17568,75486,17568	14,2,14
45271	45745,1691,45745	2,14,2
45277	47721	2
45278	52650,55668	0,2
45280	66085	2
45281	59037	23
45283	50084	2
45284	41777	2
45285	50126,27560	2,7
45286	75898,2270,75898	14,2,14
45287	65131	2
45288	57952	14
45289	63650	2
45290	74494	2
45292	10920	2
45293	48663,20289,48663	14,2,14
45294	54807	2
45295	14022,13469	2,2
45296	74440,42752	14,2
45299	13348	2
45300	75564,11503,75564	2,14,2
73086	62350	23
45302	45988	2
62164	6318	2
45308	4796,5132,104	23,23,23
68404	59675	2
45310	55756	2
45312	32773	14
45313	46680	2
45314	66113	2
51243	44854	2
45316	71429	2
45319	42887,49839,1943,39477	23,23,23,23
45320	16053	2
45321	3791,47658	23,23
45322	17521	2
45323	57156,16930,57156	2,2,2
45324	62717,252,62717	2,14,2
62647	32804	2
45326	15921,41348,15921	2,14,2
45327	29091	23
45328	14888	2
